customer_id,gender,age,country,signup_date,plan_type,contract_type,monthly_fee,payment_method,login_frequency_per_week,avg_session_minutes,features_used_count,last_login_days_ago,support_tickets,avg_response_time_hours,churn
cbcf1848-a6cc-42a3-9e1b-7e7feb261449,Male,48,UK,12/23/2022,Premium,Monthly,92.87,Card,3,17,12,56,8,31.7,1
48691e73-c8f0-4f4e-870a-e3c2823a8d4d,Female,19,India,11/21/2020,Standard,Yearly,32.35,Card,14,20,14,26,7,6.2,0
ea0c1345-043a-4840-bbcd-061b39dd90c8,Male,53,India,5/30/2022,Basic,Yearly,20.11,Card,3,112,1,50,2,30.8,0
bd5f116b-2614-4f84-8acf-bd3441614159,Other,40,Pakistan,6/5/2022,Basic,Monthly,15.8,Card,1,70,16,58,10,10,1
14b63bb7-580c-4835-ad19-14ee875c7988,Female,42,Canada,1/2/2022,Standard,Yearly,38.88,PayPal,0,5,6,6,9,6.2,1
d577c864-d993-4aed-95c2-15031cd05017,Female,70,Pakistan,7/13/2024,Premium,Yearly,149.31,PayPal,9,53,17,34,2,13,0
663a6b5f-5321-41ac-8d36-93a7040d4468,Male,30,Germany,11/30/2020,Standard,Yearly,71.99,JazzCash,10,65,16,46,4,6.3,0
129178ef-f0ac-462c-9398-9a314609d60e,Male,67,India,1/29/2021,Standard,Yearly,49.33,JazzCash,10,67,17,1,6,5,0
7b91e4b2-b779-4ee8-84df-37c07f924218,Female,37,UK,10/2/2022,Premium,Monthly,131.84,PayPal,9,37,16,7,8,39,1
77720c3a-0895-4426-82e7-c1fc67f0a667,Female,57,UAE,12/9/2025,Standard,Yearly,73.96,PayPal,2,46,12,15,6,15.9,0
ae33ba67-4c32-4648-aaa5-54d7fd95ed9b,Other,41,USA,5/19/2024,Basic,Yearly,29.69,Easypaisa,3,26,17,37,2,16,0
1b5d4d80-5700-4abc-ad60-c22821258e0a,Other,25,Canada,7/21/2022,Premium,Monthly,109.72,Easypaisa,1,92,6,38,2,43.8,1
50fe9f62-2c86-4d7c-9838-f2e3246e705a,Male,34,Canada,12/17/2020,Basic,Yearly,20.38,PayPal,11,6,13,29,1,17.8,0
ec2e06a3-e02b-48e6-9967-6df7ee9bfbf5,Female,68,Canada,4/24/2024,Basic,Monthly,26.7,Card,0,65,16,59,8,4.2,1
81cdd29c-271e-43d0-9fa0-fd5d0996c86e,Other,55,Pakistan,1/19/2021,Basic,Monthly,24.45,Easypaisa,10,102,15,38,8,34.7,1
5d20338a-d292-47e0-875d-984605300819,Other,50,India,7/8/2025,Basic,Yearly,24.03,PayPal,5,91,20,35,9,46.9,1
3a4b0231-44c7-49f3-83bc-3ea0c9446e5b,Other,55,India,8/25/2020,Premium,Yearly,117.17,Easypaisa,4,98,11,51,5,43.7,1
f51481f0-fbf7-4c9f-aa5f-5dc312bcdcda,Male,58,Pakistan,11/2/2024,Basic,Monthly,17.1,Easypaisa,3,45,20,47,9,26.4,1
18c92588-6c7d-46c6-9810-809859998892,Other,40,Pakistan,6/25/2021,Premium,Monthly,130.69,JazzCash,13,26,16,26,10,28.6,1
cf4a0df2-ce90-4406-b5af-b993e8a504c9,Other,27,Germany,8/18/2021,Premium,Yearly,140.26,Card,11,35,5,1,10,22,0
f94be546-826d-4c3a-aa4a-e7fb0a900df9,Male,23,Germany,11/20/2023,Standard,Monthly,41.87,Card,8,95,2,40,7,17.4,1
929a5ea8-f31d-4cf6-881a-9fdee9af5d4f,Female,59,USA,3/24/2023,Premium,Monthly,126.75,Easypaisa,13,74,7,12,0,32.3,1
3a7ed463-0462-4da1-9e8e-5f834eaae5e4,Female,28,India,9/2/2021,Premium,Monthly,87.15,Card,4,74,18,34,0,20.7,1
b8378416-9cf7-4e96-bd85-8d98f64b8bc5,Male,44,India,3/3/2025,Basic,Monthly,27.56,Easypaisa,6,56,4,47,5,29.5,0
10b2adec-6f15-4856-85ee-659013e9bd00,Male,29,USA,11/9/2024,Basic,Monthly,14.17,PayPal,9,57,4,26,9,29.5,1
5bd28b28-e8d4-47e2-ac80-205b6d921954,Female,41,Germany,4/9/2023,Basic,Monthly,10.41,Card,5,87,3,4,10,11.7,1
5035780d-4482-430c-a288-5eead861bd42,Male,65,USA,4/5/2021,Basic,Yearly,25.13,Easypaisa,4,97,5,16,9,32.2,1
309997b6-8304-4e80-b4f8-c1deb025e64d,Female,65,UK,5/20/2021,Basic,Yearly,26.56,PayPal,6,26,19,1,7,10.2,0
814c30f5-59df-4f14-9415-9e2efc8fcd53,Female,45,USA,9/11/2024,Basic,Monthly,26,Easypaisa,9,38,19,0,4,36.2,1
76117bdc-ec8b-4f61-b01a-88c51a6c3781,Female,26,Canada,6/6/2023,Premium,Monthly,123.32,PayPal,5,4,5,32,8,42.6,1
2176197b-db63-462f-89be-9adf5114b956,Male,53,Pakistan,12/25/2024,Standard,Yearly,45.9,JazzCash,6,24,15,22,7,23.3,0
2d63ce01-8690-4378-80ce-95717fe56285,Female,53,Canada,3/16/2022,Basic,Monthly,20.96,PayPal,7,114,7,13,7,8,1
a1ae491a-c079-499b-9ca6-3aa6ae818647,Female,61,UAE,3/31/2022,Standard,Monthly,73.3,Card,4,41,3,51,6,37.5,1
675b5b14-c0df-42fe-83a0-17f90047d668,Other,22,USA,10/10/2020,Standard,Monthly,52.54,Easypaisa,11,103,11,3,2,6.3,1
aa6d03e3-039a-4d10-96be-27d1468da195,Female,26,Pakistan,11/8/2025,Premium,Monthly,96.16,PayPal,2,20,9,8,8,7.7,0
02aea57e-3f38-47b6-8ad8-ee7f85c22763,Female,65,Canada,8/6/2021,Premium,Monthly,143.59,Card,2,19,8,1,2,37.7,1
e71b2acf-e803-4bf5-9234-28bf638f16c9,Male,18,Canada,4/6/2025,Basic,Monthly,25.12,JazzCash,13,70,9,17,4,14.1,0
fdcd8a22-9730-4a78-aa73-d889ac86cc37,Male,30,Germany,1/8/2025,Standard,Yearly,33.74,JazzCash,4,102,17,0,0,17.8,0
c4fed01a-d355-4942-9b49-9db6bba618b0,Female,66,India,11/5/2022,Standard,Monthly,33.58,Easypaisa,12,26,7,53,2,42.8,1
6b4d55a4-8895-4b25-a867-ae6f7c36e1c0,Other,28,UAE,1/19/2022,Basic,Monthly,8.8,Card,1,65,14,45,1,47.2,1
6ce20727-ab41-459b-939e-ee24767213e5,Female,28,UK,3/20/2023,Standard,Yearly,33.66,Card,7,67,15,8,10,5.2,1
70069e5c-38b1-4aa3-989d-584d6369bed0,Other,68,Canada,5/24/2023,Standard,Monthly,46.05,Easypaisa,13,103,6,31,4,42.8,1
45805263-75b3-4680-8425-dd15ff6a1119,Other,21,Canada,7/27/2022,Premium,Monthly,135.81,JazzCash,14,48,8,24,10,11.6,1
c66ac357-79ba-42e5-a03c-4bde7ffdb396,Other,69,Canada,3/9/2025,Premium,Monthly,112.46,Card,3,72,18,21,7,21.8,1
5f634b5a-8ab0-403c-a179-14695e3e07b3,Female,18,Canada,4/16/2022,Basic,Monthly,25.35,Card,6,25,12,36,9,30.5,1
5ce494e6-f830-4c69-b68f-2372f66e5805,Female,46,Germany,2/28/2020,Basic,Monthly,23.73,PayPal,12,43,2,56,8,5.7,1
9c649c45-0ee1-4fb7-ac20-8bf6a9e1de9c,Female,26,Canada,2/28/2021,Standard,Monthly,37.28,PayPal,5,17,6,6,1,45.8,0
c8fe562a-9d1e-470a-978f-66a77ce7d34f,Female,37,Germany,1/16/2023,Standard,Monthly,40.48,Easypaisa,4,11,17,6,2,29.2,0
eefd313a-682d-41fe-ad6a-e66aa1b3d987,Other,42,Canada,7/3/2024,Basic,Yearly,9.52,Easypaisa,6,102,3,54,3,32.2,1
6e59d552-5c7c-408d-b2cc-2baf4d82eb1f,Other,35,UAE,1/28/2025,Premium,Yearly,115.46,PayPal,7,10,3,1,9,41.4,1
c3ad541f-dcad-4a36-90ef-3c305fe5ca34,Male,30,Germany,10/24/2021,Basic,Yearly,20.68,Easypaisa,5,109,16,13,1,19.1,0
364f78d4-3716-4191-8e1f-6d5cb5416892,Male,53,USA,12/9/2020,Standard,Monthly,48.57,Easypaisa,12,4,20,5,0,43.4,1
09c95434-05b7-48a0-b1e5-a5e9c2cd28aa,Female,45,UK,9/2/2023,Premium,Monthly,124.76,Easypaisa,14,62,8,14,7,22.4,1
5ba7a9f0-d12f-4c8a-9167-0733fb29f8c1,Female,67,Germany,4/16/2022,Basic,Yearly,27.18,Easypaisa,6,42,16,18,10,25.3,0
0a1db8a7-3cac-493a-ab16-998ebb4edf49,Other,39,UAE,4/13/2025,Premium,Monthly,126.19,JazzCash,7,38,10,14,3,26.3,0
1386fdc0-d9af-4501-9e83-2ada38c00c4c,Male,30,USA,2/25/2021,Standard,Monthly,60.08,Card,1,74,14,46,8,46.5,1
512a5c88-8915-4652-9a2c-b4a8a052d0dd,Male,24,Canada,9/2/2022,Standard,Yearly,60.6,JazzCash,8,70,15,47,2,2.6,0
46b752f5-cd62-4d6b-aa87-0f8f3bce11dd,Female,60,India,3/28/2022,Premium,Yearly,91.51,Card,8,23,13,43,9,31.4,1
528b6350-f6b9-4aa3-acc6-ccedbcc3790b,Other,19,Pakistan,10/31/2020,Premium,Monthly,142.94,Easypaisa,14,68,1,6,2,5.5,0
2165b186-1787-43b7-8dd9-ddcf358d56a0,Male,34,Germany,4/2/2023,Standard,Monthly,40.76,Easypaisa,9,58,8,53,9,38.3,1
fb3ba3ee-756e-49cc-821a-3214f99602f9,Other,58,Germany,9/21/2021,Standard,Yearly,33.29,Easypaisa,3,103,20,10,1,12,0
94855880-3bbb-4cbe-8a44-c96d00c0992d,Other,61,Canada,6/21/2020,Standard,Yearly,70.98,Card,12,41,3,20,6,10.6,0
1a88827c-d34c-4fbd-8a29-939dd0c73d9f,Male,70,India,1/6/2020,Basic,Yearly,25.69,Easypaisa,11,6,3,12,3,31.7,0
be11b680-5483-46a1-9ff3-e28145bba9f6,Female,27,India,10/2/2023,Premium,Monthly,119.18,Easypaisa,13,38,8,8,5,44.6,0
58c2e044-2302-4583-abcb-47ba4af3dcd7,Female,18,Germany,3/14/2023,Premium,Yearly,109.25,JazzCash,12,113,12,23,6,28.9,0
c111a796-8618-4f92-ae4c-c746c153656f,Male,30,UK,12/8/2023,Standard,Yearly,43.01,JazzCash,7,40,8,19,7,28.8,0
f48553e2-ddc8-4efd-a2b4-b0f42c7845aa,Female,58,India,9/25/2021,Standard,Monthly,40.66,PayPal,0,36,8,11,0,31.4,1
5fcfc904-c534-48dd-8e06-c579eb82cac4,Male,27,Pakistan,2/6/2025,Premium,Monthly,99.68,Easypaisa,7,74,14,48,5,2.2,0
b2088468-b4e0-4b36-b15c-42503f1b71a0,Female,30,India,3/7/2025,Basic,Yearly,29.95,PayPal,4,76,2,39,7,26.9,1
1009dda1-1fc1-4e57-8346-d1916953e3f6,Other,52,Pakistan,5/23/2025,Premium,Monthly,126.32,JazzCash,2,7,16,16,3,47.6,1
a311fe66-a319-4afe-a377-8f6812596e3f,Male,60,UK,4/29/2025,Standard,Yearly,77.47,Easypaisa,5,16,2,44,8,5.2,1
5b8b7134-3c53-4fea-b238-38ab958c249a,Other,52,UK,12/26/2024,Basic,Monthly,19.28,PayPal,4,86,16,54,7,17,1
59128150-567f-4bc3-ba3b-52b67fa663dd,Male,42,India,3/29/2025,Premium,Yearly,83.95,PayPal,13,73,20,38,5,17.5,0
4c36b48c-ce6e-452f-b883-bf8e621d14ba,Female,21,India,9/11/2021,Premium,Monthly,141.89,Easypaisa,4,59,11,15,6,45.4,1
2a78cc0c-f900-4026-861f-f7291b45f630,Other,61,Pakistan,10/28/2021,Premium,Yearly,109.26,JazzCash,12,47,11,17,5,41.2,0
54e23553-94e1-4a97-a39c-570b5ed6c832,Other,49,Canada,11/6/2023,Standard,Yearly,56.25,Easypaisa,1,45,15,1,9,43.5,1
7692f9ec-bfaa-4d75-905d-cb4aa62c981e,Female,42,India,12/24/2023,Standard,Yearly,40.03,Card,8,42,11,17,10,46.4,1
6dc3d26f-8980-4ac6-84c0-e9c7511a86b0,Female,67,Canada,5/12/2023,Standard,Monthly,54.38,PayPal,9,2,18,32,7,35.9,1
ec407458-9aee-4d9c-aa98-46c10f53ea5e,Other,45,UAE,4/12/2022,Premium,Yearly,138.96,Card,6,75,16,7,5,21.6,0
9e9b075a-c7f2-4bf9-a9f8-2278b401b5c6,Other,62,Canada,8/13/2021,Premium,Yearly,119.41,PayPal,12,32,7,21,10,5.2,0
588c047a-ff6d-477e-91c1-6bf649ddac57,Other,44,India,7/15/2024,Standard,Yearly,70.46,Card,9,118,7,45,6,38.6,1
eecf0542-2fdf-414c-9117-a7b177f4315b,Male,47,UK,12/13/2021,Basic,Monthly,9.16,Card,9,31,20,2,2,3.3,0
333cf3ff-24bb-42ca-83b4-d9d62476a7f6,Female,38,Pakistan,11/14/2020,Standard,Monthly,44.83,JazzCash,13,40,1,51,0,30,1
17cc4c4c-b6d3-4285-af29-8a43d6d93465,Male,26,USA,2/20/2025,Basic,Yearly,8.76,JazzCash,3,7,12,25,9,20.6,0
61f134c5-b1be-499e-91a7-7a111e9caa1e,Male,38,Germany,9/10/2020,Premium,Monthly,136.89,Card,0,52,15,36,9,9.1,1
e432b1bf-1f8b-4938-b07d-46bf282824a0,Female,30,UAE,9/15/2023,Standard,Yearly,49.75,Easypaisa,2,51,1,60,10,26,0
db0b1a6f-1904-4eca-8441-2f7117bb7021,Female,69,USA,3/6/2025,Premium,Monthly,147.55,Card,9,1,17,2,4,46.5,1
cfeaa517-134e-4c10-bed8-fac0e14e95f0,Female,55,Canada,6/27/2020,Standard,Monthly,79.54,JazzCash,8,117,17,32,2,43,1
fcc1dda0-e022-47c9-9d75-81efaab3ccc7,Other,22,India,8/22/2020,Premium,Monthly,146.69,Easypaisa,5,104,17,57,1,31.3,1
c68a7a76-e8cb-4596-96e5-213eb1f4cd8c,Female,50,UAE,10/24/2023,Basic,Yearly,13.75,PayPal,3,112,4,14,2,26.3,0
00089485-f698-4d2a-a6b3-d890f68de6ee,Female,26,UAE,3/21/2025,Standard,Monthly,56.5,PayPal,7,60,4,41,9,42,1
6e7494f1-df95-49b7-b070-8c785e7e0619,Male,63,UK,9/2/2021,Premium,Yearly,117.6,Card,8,91,19,29,0,24.4,0
531d24d6-d472-4aa4-8730-27d6d0a3b120,Female,28,Pakistan,11/6/2023,Basic,Monthly,23.32,PayPal,5,83,2,34,6,11.8,1
286319b0-9e7c-4695-928a-b192a76cb9b8,Female,47,Germany,6/18/2024,Premium,Yearly,135.92,Easypaisa,1,14,6,18,10,3.2,1
5a20b932-7df0-4093-8b6d-5261aac32b81,Other,65,Canada,5/3/2024,Premium,Monthly,126.02,Easypaisa,6,54,17,38,9,16.2,1
87dbe3b8-3653-42d2-a9fb-3224d7803f27,Male,24,UAE,2/16/2024,Basic,Yearly,15.59,Easypaisa,3,10,13,55,4,9.3,0
ce599722-2fcd-48b1-a66d-8ef8270d5431,Other,45,India,6/7/2023,Standard,Monthly,68.08,PayPal,5,88,19,33,6,2.1,1
b06f3f46-f845-490b-8521-3bbf7519a26e,Female,33,UAE,12/14/2020,Basic,Yearly,5.88,PayPal,11,99,19,60,2,41.9,0
07b5b480-1c53-4d68-bc3a-384855cc6130,Other,66,Germany,1/7/2023,Premium,Monthly,113.6,JazzCash,1,51,2,25,1,41.7,1
5e2cf19a-2dc9-4357-bfbb-72afb645f98d,Male,60,India,9/4/2023,Basic,Yearly,16.27,Card,0,80,16,18,6,38.1,1
86a56b5f-caa3-4c65-bb3a-e70c10494760,Female,51,India,5/10/2023,Premium,Monthly,143.08,Card,1,114,10,23,0,46.9,1
2985e049-d703-482c-9509-85fde581d5fd,Male,31,USA,9/4/2023,Standard,Monthly,77.29,Card,1,29,17,55,5,29.2,1
1f6dd2c3-6d37-49db-8fb1-f5bbc7452612,Female,69,USA,9/17/2024,Premium,Yearly,116.94,Card,11,65,12,58,10,7.4,0
bba2d7e4-1a3a-4112-8099-161e6ecbea5d,Other,28,USA,10/6/2025,Standard,Yearly,62.16,Easypaisa,2,29,14,55,2,45.3,1
c3b0d8b7-d15f-43df-b6e0-5770ff7af899,Other,28,USA,9/17/2023,Premium,Yearly,86.8,JazzCash,11,115,2,24,8,35.1,0
8e65611e-bcac-4061-af98-3d48047127cd,Female,66,Canada,8/3/2020,Basic,Monthly,14.76,JazzCash,7,90,4,36,9,4.3,0
ca71b650-c459-42d9-905f-b2b40c12f520,Male,70,Germany,3/18/2021,Basic,Monthly,26.28,Easypaisa,13,67,6,55,0,35.6,1
fef3af12-6f03-480e-b98d-67f061f9c7fa,Female,35,Pakistan,1/22/2020,Premium,Monthly,121.16,PayPal,0,95,20,30,0,46,1
a33c4e22-90aa-4432-9623-483d961b3cc5,Male,24,Pakistan,9/8/2023,Standard,Monthly,63.16,Card,9,86,19,37,7,33.6,1
30c3c930-1aa6-4f35-a521-e5d875ef30ec,Female,34,UK,9/6/2020,Standard,Monthly,48.84,JazzCash,4,59,5,42,5,5.6,1
463af407-2a2a-460a-a86c-cd4f4652c590,Male,26,Pakistan,7/23/2024,Premium,Yearly,129.31,JazzCash,0,75,19,0,7,2.8,0
d8a5864d-7757-4dab-913e-45fe6b5a70db,Male,18,USA,5/26/2023,Standard,Monthly,50.62,JazzCash,4,16,11,6,3,45.7,0
5974cbcb-7635-4f51-bab3-30118963af7b,Other,27,Germany,6/13/2023,Basic,Monthly,15.63,Card,1,24,16,41,8,9.5,1
a517f8f1-db0d-4708-bcb9-707db8ca69c2,Male,49,UK,7/4/2020,Basic,Yearly,5.23,PayPal,3,105,11,49,6,26.8,1
d7c25730-867b-42c8-9ec5-a67107069217,Other,68,USA,10/28/2023,Basic,Monthly,5.82,PayPal,2,102,20,4,6,29.2,1
65b5b9bd-2bc7-4e70-8e92-c7e0c1995847,Male,52,India,8/4/2021,Basic,Yearly,18.84,Easypaisa,13,46,1,35,3,32.9,1
034b5db8-9cc9-4711-8a17-ecac15716154,Male,23,Canada,4/4/2025,Basic,Yearly,16.21,JazzCash,0,2,8,55,10,27.3,1
36078a40-5189-440b-a584-492adac50c79,Female,19,India,8/2/2021,Standard,Monthly,73.12,JazzCash,4,25,8,60,7,46.4,1
8e71f433-e3cd-42fb-bdab-7bc02b3a955f,Female,44,UAE,10/10/2025,Premium,Yearly,145.52,Easypaisa,7,111,8,16,7,3,0
0aaeee3b-ab61-4a64-a2e6-2c87755f6533,Female,45,India,9/19/2023,Premium,Yearly,121.34,PayPal,8,101,14,8,0,16.8,0
f338257a-b963-4f5d-b3e4-d98fe2d68da6,Male,42,UK,7/27/2021,Premium,Monthly,96.93,Card,8,31,11,10,3,42.4,0
b8b3e5a3-d58f-490a-bfae-8df7a427dfcb,Other,56,Canada,10/16/2025,Standard,Monthly,75.69,PayPal,11,62,1,8,8,24.3,0
1e2e8a96-6b4a-4c9a-945c-2492165e386d,Other,67,Canada,12/12/2021,Premium,Monthly,97.75,Card,12,25,3,43,9,43.6,1
3ec682be-e8c7-40a4-a57d-7f049138bade,Other,62,Canada,1/23/2021,Basic,Monthly,6.55,JazzCash,11,45,7,12,5,5.9,0
2d92a975-966e-425b-94a8-0c65116beeaf,Female,55,UK,4/23/2023,Standard,Yearly,61.82,PayPal,1,95,20,18,7,42.5,1
25d9521b-b964-4648-97dc-57e2dfa391fe,Male,60,Germany,3/4/2024,Basic,Yearly,7.9,PayPal,2,35,1,20,3,28.1,0
d5e5526d-4504-412a-bdc4-e452d696176d,Male,58,India,9/14/2020,Basic,Monthly,28.68,Easypaisa,6,13,10,60,3,14.6,1
bc8f9281-0f11-4ee6-9830-481fdb22c735,Female,52,Germany,4/17/2024,Standard,Monthly,62.7,Card,5,25,19,23,7,46,1
f38922ab-5f83-4495-91cc-23721778a86d,Male,31,USA,9/21/2020,Standard,Monthly,45.86,PayPal,2,75,2,40,7,2.6,1
b8064541-1554-4677-8c63-520b90a9ac6d,Male,22,Canada,2/12/2023,Basic,Yearly,12.9,Easypaisa,6,31,12,16,0,37.5,0
d813bb27-7610-467e-9ca9-06841e599503,Male,23,Germany,10/14/2022,Standard,Monthly,39.35,JazzCash,9,29,18,40,10,35.8,1
0a525962-2bd7-4eb8-91a0-ca5fcd3b9e96,Female,47,Pakistan,3/2/2024,Premium,Yearly,133.25,Card,13,38,19,35,2,17.1,0
3978e499-cb11-47be-b251-7cfe4e7a60de,Male,43,Pakistan,5/13/2025,Basic,Monthly,9.57,Card,14,36,16,6,1,26.6,0
187daf88-6aea-467e-ae63-1d675eb97a60,Other,18,UK,7/23/2020,Standard,Yearly,62.56,Easypaisa,1,24,4,51,2,41.6,1
582b6a4e-095b-4cd9-8577-926f6e0247c8,Other,47,USA,9/7/2024,Premium,Yearly,139.52,Easypaisa,5,14,13,5,2,35.2,0
74e73481-87e7-4200-8a6b-c31cf684a473,Female,70,UK,4/19/2021,Basic,Monthly,14.82,Easypaisa,9,98,7,2,9,2.8,1
ac891bcd-9523-460a-b1dd-ed290f69e934,Other,40,UAE,8/2/2021,Basic,Monthly,26.46,Card,0,74,9,24,3,15.2,1
5787bfd6-fe1b-4337-9436-c891ebffb269,Other,44,UAE,1/10/2024,Standard,Yearly,76.6,Card,14,56,18,43,9,30.7,1
60327536-cbc4-47fb-a612-e0dc32d76672,Other,20,Germany,6/2/2021,Basic,Monthly,26.05,Easypaisa,11,81,1,35,2,33.2,1
1b768930-3588-4cec-bb94-75a0b74b73d3,Female,70,India,4/12/2024,Standard,Yearly,54.1,JazzCash,6,76,13,22,4,9.5,0
0b28b005-61e9-4bfd-ae4c-db7a9e43c137,Female,53,Canada,9/21/2021,Basic,Yearly,21.31,JazzCash,0,116,10,18,6,46.4,1
165a7b3b-2156-485f-9d33-dfa12364ff73,Female,46,Pakistan,4/2/2021,Premium,Yearly,134.4,JazzCash,14,70,10,39,10,4.4,0
df9e3d36-2b57-46df-b7d0-1197285caf2c,Female,51,Canada,5/4/2023,Premium,Monthly,142.21,JazzCash,1,49,17,53,6,1.9,1
5902026b-92f7-4311-a6c8-0e10d55123a3,Female,32,Germany,1/29/2023,Premium,Yearly,81.82,Card,8,27,17,39,2,13.2,0
e8c3f8ba-26fd-4fd2-9713-f08087bb0895,Other,65,Canada,8/30/2020,Basic,Monthly,28.32,JazzCash,2,21,3,35,4,10.3,0
632fb13e-2537-46b9-a0c2-c9ba13eea0c8,Male,31,Germany,1/18/2020,Standard,Yearly,74.32,PayPal,4,109,12,12,4,38.3,0
01ce6545-42cd-46c7-8f3e-e6c30155d2fa,Male,25,Pakistan,3/19/2025,Premium,Yearly,120.28,Card,2,95,12,57,7,9.9,1
89c1ea5f-fe1f-4a63-8b89-1af5b0695017,Other,47,Germany,10/29/2021,Premium,Monthly,101.85,PayPal,6,57,10,26,4,29.5,0
bdf0d702-e72c-4d53-b5da-c63edb336b60,Female,24,UK,6/27/2023,Premium,Yearly,98.73,PayPal,10,119,1,57,1,33.9,0
242fef92-7bfe-4737-93e6-bbd88b696a58,Other,28,Canada,7/5/2022,Premium,Yearly,116.68,Card,6,56,14,22,5,7.9,0
3dba9c08-88fb-44d3-b538-ed0a795a9fd4,Female,32,Pakistan,10/5/2022,Standard,Yearly,58.01,PayPal,13,89,15,13,0,12.9,0
2427a632-760e-47c6-b7ca-88a14141de27,Other,18,Pakistan,2/28/2024,Basic,Yearly,13.7,PayPal,7,26,16,11,9,38.3,0
3830968f-7209-4462-a2a1-8155903031e1,Female,42,Pakistan,7/14/2021,Premium,Yearly,99.75,JazzCash,2,48,8,41,3,20.7,0
2eb4e121-3934-48c6-a142-bef58995f8cd,Other,45,UAE,4/4/2020,Premium,Yearly,114.12,PayPal,8,63,7,60,5,28.9,0
0c483cc8-e2b2-4c2a-b87a-c7c83666a462,Female,44,Canada,9/17/2022,Standard,Monthly,55.57,JazzCash,14,30,12,30,4,37.7,1
40aa7316-c63c-4e07-90c6-a06fbfe88a7d,Male,45,UK,10/29/2023,Basic,Yearly,10.66,PayPal,5,46,5,33,9,24.9,0
938ae4da-b2fa-4d4b-9280-65d6683a3b8a,Male,49,Germany,6/29/2024,Premium,Yearly,146.3,PayPal,13,55,16,45,1,16.1,0
cf93f18c-a0da-4336-b0a3-3e19fccdbbd7,Male,19,Germany,12/1/2024,Premium,Yearly,120.56,JazzCash,12,58,20,29,7,31.5,0
e33f502c-0520-4d39-a3db-b5762e4b75b4,Other,21,Canada,5/18/2020,Basic,Monthly,16.21,Card,3,60,5,48,6,36.4,1
bb7c4fe1-f90c-41da-a02e-5732e25d1687,Male,38,USA,10/26/2023,Standard,Monthly,74.04,Easypaisa,3,34,2,11,1,6.7,0
dd79dca0-6578-471c-bee6-29fffb2c3e69,Male,43,USA,5/11/2022,Standard,Yearly,53.44,JazzCash,4,108,15,42,7,14.5,1
69b9b4aa-048a-4002-ba3b-048b905b8184,Other,68,Canada,6/28/2020,Standard,Monthly,41.49,Easypaisa,7,111,8,24,9,36.5,1
ae9a295d-a599-4b67-b3a3-17eebf39c086,Male,24,UAE,2/19/2021,Premium,Yearly,130.68,PayPal,11,95,15,5,0,25.6,0
a77063e7-483d-4a51-a450-575217d29222,Other,66,Canada,2/8/2023,Standard,Monthly,76.1,Card,2,72,7,37,2,43.1,1
ac2ece3c-718c-4f64-a9dc-d3d3c8036746,Other,24,Germany,4/11/2025,Premium,Yearly,127.38,PayPal,12,66,14,57,9,1,1
f29c6405-934b-409d-b548-bdc4329b3528,Other,19,USA,11/14/2023,Basic,Monthly,19.66,PayPal,12,79,20,6,6,35.7,1
2922f91f-4933-4c98-9c5a-1f32f8982bb4,Female,22,India,5/23/2025,Basic,Monthly,17.59,Card,1,3,15,12,5,17.3,1
c4e0595e-e81b-4178-bec6-c15e139303f1,Female,50,USA,2/13/2024,Premium,Monthly,90.89,Card,0,48,7,42,8,33.8,1
9db9f4b0-0310-4559-82e2-986ff33f4667,Other,61,UAE,1/1/2025,Premium,Yearly,118.65,JazzCash,1,45,13,30,9,21.8,0
89d504b0-8175-4f88-9206-654bf3228c01,Other,19,UAE,11/13/2024,Premium,Yearly,113.13,Easypaisa,5,90,19,36,6,22.2,0
bdd1dc0c-b8c5-4b51-919c-88d10d46c1a0,Male,30,USA,5/1/2024,Premium,Monthly,128.8,Card,14,63,16,5,0,41.3,0
33c18f58-8c63-403f-be42-dfe043dde318,Male,31,UK,12/28/2025,Standard,Yearly,36.37,Card,8,79,10,28,4,23.1,0
9c031786-49cf-4733-a810-e27dd189a22e,Other,30,UAE,12/12/2025,Standard,Yearly,57.18,PayPal,12,32,18,10,4,19.3,0
90adcc8a-bdd1-4c8d-8e41-fe4f1d1d7c05,Male,58,UK,12/26/2025,Standard,Yearly,34.26,Easypaisa,1,21,16,40,10,23,1
b4b0a077-33bc-4794-bb27-ea6a1696c5be,Male,68,Canada,12/19/2020,Standard,Monthly,44.66,Easypaisa,6,82,4,47,2,28.9,0
bde2def4-ebdd-4826-854e-0f0b3cabf553,Other,38,Germany,4/27/2021,Premium,Yearly,95.62,JazzCash,5,11,6,51,8,16.9,1
27e3e60d-a00b-46f2-b9d2-713eeb9385aa,Male,30,Canada,1/19/2020,Premium,Monthly,132.58,Card,12,16,11,38,10,25,1
0bed8163-4b43-4668-88f5-d0e5beb95fd6,Female,51,Germany,5/12/2022,Standard,Monthly,77.76,Card,13,92,14,30,4,4.1,0
a52a3569-3afd-4ea3-a584-dfb2fda3971c,Male,26,India,11/17/2025,Premium,Monthly,146.72,PayPal,9,50,17,34,7,25.1,1
afd6b7e5-1189-47a7-9c84-c60cf268a21e,Male,68,USA,3/15/2022,Standard,Monthly,46.18,Easypaisa,6,95,15,58,5,7,0
d84b66dc-b76e-4d1c-93b2-092237c5f53d,Female,68,Canada,8/28/2024,Basic,Yearly,7.51,PayPal,3,26,11,47,6,45.6,1
